comments,created,expected,id,input,metadata,root_span_id,tags
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0011-4000-8000-000000000011,"""gaming companies in Sweden""","{""query_type"": ""segment_specific"", ""domain"": ""consumer_brand"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""SEK"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0011-4000-8000-000000000011,
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0012-4000-8000-000000000012,"""digital payments companies in India""","{""query_type"": ""segment_specific"", ""domain"": ""financial"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""INR"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0012-4000-8000-000000000012,
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0013-4000-8000-000000000013,"""cloud software companies in the UK""","{""query_type"": ""segment_specific"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""GBP"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0013-4000-8000-000000000013,
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0014-4000-8000-000000000014,"""enterprise cybersecurity companies in Europe""","{""query_type"": ""segment_specific"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""EUR"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0014-4000-8000-000000000014,
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0015-4000-8000-000000000015,"""video game companies in Japan""","{""query_type"": ""segment_specific"", ""domain"": ""consumer_brand"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""JPY"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0015-4000-8000-000000000015,
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0016-4000-8000-000000000016,"""European fintechs a US bank could acquire in 2026""","{""query_type"": ""acquisition_targets"", ""domain"": ""financial"", ""style"": ""multi_constraint"", ""temporal"": ""future"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""EUR"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0016-4000-8000-000000000016,
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0017-4000-8000-000000000017,"""German software companies that SAP could acquire to expand into HR tech""","{""query_type"": ""acquisition_targets"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""current"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""EUR"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0017-4000-8000-000000000017,
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0018-4000-8000-000000000018,"""telecom companies in Europe""","{""query_type"": ""direct_category"", ""domain"": ""tech_saas"", ""style"": ""under_specified"", ""temporal"": ""current"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""EUR"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0018-4000-8000-000000000018,
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0019-4000-8000-000000000019,"""automotive software vendors in Germany in 2015""","{""query_type"": ""historical_snapshot"", ""domain"": ""industrial_other"", ""style"": ""well_specified"", ""temporal"": ""historical"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""EUR"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0019-4000-8000-000000000019,
,2026-04-23T10:00:00.000Z,,a1b2c3d4-0020-4000-8000-000000000020,"""global ERP vendors by market share""","{""query_type"": ""direct_category"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": true, ""failure_mode"": ""currency_mismatch"", ""primary_currency"": ""EUR"", ""source_ticket"": ""TKT-007""}",a1b2c3d4-0020-4000-8000-000000000020,
