comments,created,expected,id,input,metadata,root_span_id,tags
,2026-04-10T10:00:00.000Z,,eb5cc9fa-a361-4684-8b74-8415fe5f56af,"""open source database companies with over $100M ARR that are still private""","{""query_type"": ""acquisition_targets"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""current"", ""edge_case"": false}",eb5cc9fa-a361-4684-8b74-8415fe5f56af,
,2026-04-10T10:00:00.000Z,,c81d0763-1dfe-4a44-b1ee-3b786f037f80,"""cybersecurity identity companies that Microsoft hasn't acquired yet""","{""query_type"": ""acquisition_targets"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""current"", ""edge_case"": false}",c81d0763-1dfe-4a44-b1ee-3b786f037f80,
,2026-04-10T10:00:00.000Z,,d46c7977-af1a-4b9f-ab41-98768f4f8397,"""AI infrastructure companies Nvidia could acquire to strengthen its software stack in 2026""","{""query_type"": ""acquisition_targets"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""future"", ""edge_case"": false}",d46c7977-af1a-4b9f-ab41-98768f4f8397,
,2026-04-10T10:00:00.000Z,,03efdbeb-b2c8-485d-9d18-126b32ea85f4,"""what B2B SaaS companies in HR tech could Workday acquire given its $3B cash?""","{""query_type"": ""acquisition_targets"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""current"", ""edge_case"": false}",03efdbeb-b2c8-485d-9d18-126b32ea85f4,
,2026-04-10T10:00:00.000Z,,1f3bff97-50fb-40ac-9c75-a1ff88ba37df,"""LegalTech startups Thomson Reuters could acquire to compete with Harvey AI""","{""query_type"": ""acquisition_targets"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""current"", ""edge_case"": false}",1f3bff97-50fb-40ac-9c75-a1ff88ba37df,
,2026-04-10T10:00:00.000Z,,947c0436-1ba7-4b87-a307-0c4cc99e4bd5,"""autonomous vehicle software companies not backed by major OEMs""","{""query_type"": ""segment_specific"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""current"", ""edge_case"": false}",947c0436-1ba7-4b87-a307-0c4cc99e4bd5,
,2026-04-10T10:00:00.000Z,,c2bafe7c-40cd-4d94-8928-ccd5ea09d047,"""vertical SaaS companies serving construction with more than 1000 customers""","{""query_type"": ""segment_specific"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""current"", ""edge_case"": false}",c2bafe7c-40cd-4d94-8928-ccd5ea09d047,
,2026-04-10T10:00:00.000Z,,801e0923-4081-4223-80ae-d011f4f718e1,"""enterprise data catalog companies that Snowflake could acquire in 2026""","{""query_type"": ""acquisition_targets"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""future"", ""edge_case"": false}",801e0923-4081-4223-80ae-d011f4f718e1,
,2026-04-10T10:00:00.000Z,,4ce5c11e-7b10-4bc1-9fcc-6df9ab63ac08,"""AI-native recruiting tools that are not owned by job boards""","{""query_type"": ""segment_specific"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""current"", ""edge_case"": false}",4ce5c11e-7b10-4bc1-9fcc-6df9ab63ac08,
,2026-04-10T10:00:00.000Z,,9a210c98-d398-48d2-8cb7-be4e62d9c87d,"""what developer tools companies could GitHub acquire to expand into AI coding assistants?""","{""query_type"": ""acquisition_targets"", ""domain"": ""tech_saas"", ""style"": ""multi_constraint"", ""temporal"": ""current"", ""edge_case"": false}",9a210c98-d398-48d2-8cb7-be4e62d9c87d,
,2026-04-10T10:00:00.000Z,,b3fc7d3b-d5dd-41f4-9958-d4aaeb7d03a5,"""social networking sites in 2008""","{""query_type"": ""historical_snapshot"", ""domain"": ""consumer_brand"", ""style"": ""well_specified"", ""temporal"": ""historical"", ""edge_case"": false}",b3fc7d3b-d5dd-41f4-9958-d4aaeb7d03a5,
,2026-04-10T10:00:00.000Z,,bb6ecca0-53b1-4d7b-85db-92b54c4316d1,"""smartphone manufacturers in 2010""","{""query_type"": ""historical_snapshot"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""historical"", ""edge_case"": false}",bb6ecca0-53b1-4d7b-85db-92b54c4316d1,
,2026-04-10T10:00:00.000Z,,643954e6-bed7-45bf-8e28-c6138d741830,"""database companies in 1995""","{""query_type"": ""historical_snapshot"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""historical"", ""edge_case"": false}",643954e6-bed7-45bf-8e28-c6138d741830,
,2026-04-10T10:00:00.000Z,,d41a0aa0-785b-4dff-b24a-a788da6ed3c6,"""video rental companies before Netflix went public in 2002""","{""query_type"": ""historical_snapshot"", ""domain"": ""consumer_brand"", ""style"": ""well_specified"", ""temporal"": ""historical"", ""edge_case"": false}",d41a0aa0-785b-4dff-b24a-a788da6ed3c6,
,2026-04-10T10:00:00.000Z,,593903c0-4fa0-4cc0-8e86-fc5431754bd3,"""retail banks by assets in 2005""","{""query_type"": ""historical_snapshot"", ""domain"": ""financial"", ""style"": ""well_specified"", ""temporal"": ""historical"", ""edge_case"": false}",593903c0-4fa0-4cc0-8e86-fc5431754bd3,
,2026-04-10T10:00:00.000Z,,33149bd1-93be-4d90-83cf-8cde013261cb,"""humanoid robotics companies in 2028""","{""query_type"": ""future_speculative"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""future"", ""edge_case"": false}",33149bd1-93be-4d90-83cf-8cde013261cb,
,2026-04-10T10:00:00.000Z,,8870c51a-0cad-410f-be0f-3b8a52d0ba98,"""quantum computing hardware companies in 2030""","{""query_type"": ""future_speculative"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""future"", ""edge_case"": false}",8870c51a-0cad-410f-be0f-3b8a52d0ba98,
,2026-04-10T10:00:00.000Z,,81023b8e-d729-466f-98a0-28d0308f295e,"""self-driving trucking companies in 2027""","{""query_type"": ""future_speculative"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""future"", ""edge_case"": false}",81023b8e-d729-466f-98a0-28d0308f295e,
,2026-04-10T10:00:00.000Z,,2bfb1621-3d17-4ddf-b249-d324aa0909c8,"""brain-computer interface companies in 2029""","{""query_type"": ""future_speculative"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""future"", ""edge_case"": false}",2bfb1621-3d17-4ddf-b249-d324aa0909c8,
,2026-04-10T10:00:00.000Z,,f09bf2d9-455a-4369-9457-9ce95ef38cef,"""fusion energy companies when commercial fusion becomes viable""","{""query_type"": ""future_speculative"", ""domain"": ""tech_saas"", ""style"": ""under_specified"", ""temporal"": ""future"", ""edge_case"": false}",f09bf2d9-455a-4369-9457-9ce95ef38cef,
,2026-04-10T10:00:00.000Z,,d336bcfa-d17e-4844-8f76-a4574bc7e8b3,"""AI coding assistants for enterprise developers""","{""query_type"": ""segment_specific"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": false}",d336bcfa-d17e-4844-8f76-a4574bc7e8b3,
,2026-04-10T10:00:00.000Z,,8973fc95-227c-481a-ac80-38f6d25a05e6,"""low-code platforms for non-technical users""","{""query_type"": ""segment_specific"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": false}",8973fc95-227c-481a-ac80-38f6d25a05e6,
,2026-04-10T10:00:00.000Z,,f608a9c5-3d8e-432c-81b2-e74e3b009f00,"""fintech for underbanked consumers""","{""query_type"": ""segment_specific"", ""domain"": ""financial"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": false}",f608a9c5-3d8e-432c-81b2-e74e3b009f00,
,2026-04-10T10:00:00.000Z,,5153788e-31c4-498a-bd7b-750c53f402fd,"""cybersecurity tools for healthcare organizations""","{""query_type"": ""segment_specific"", ""domain"": ""healthcare"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": false}",5153788e-31c4-498a-bd7b-750c53f402fd,
,2026-04-10T10:00:00.000Z,,da90aa45-6e30-4c20-8198-485815142376,"""climate tech carbon capture companies""","{""query_type"": ""segment_specific"", ""domain"": ""tech_saas"", ""style"": ""well_specified"", ""temporal"": ""current"", ""edge_case"": false}",da90aa45-6e30-4c20-8198-485815142376,
,2026-04-10T10:00:00.000Z,,69d4eb41-af94-47bd-af4d-5dc8fe4db639,"""best companies""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""industrial_other"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",69d4eb41-af94-47bd-af4d-5dc8fe4db639,
,2026-04-10T10:00:00.000Z,,6983ed5b-6e94-447c-8ac5-03930f143331,"""good tech companies""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""tech_saas"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",6983ed5b-6e94-447c-8ac5-03930f143331,
,2026-04-10T10:00:00.000Z,,08d41af5-dcf4-41d1-9f62-4710ea3f9be7,"""is AI a market?""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""tech_saas"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",08d41af5-dcf4-41d1-9f62-4710ea3f9be7,
,2026-04-10T10:00:00.000Z,,6462d544-cd38-40fd-9ade-db661b97c9cc,"""weather""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""industrial_other"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",6462d544-cd38-40fd-9ade-db661b97c9cc,
,2026-04-10T10:00:00.000Z,,8587a6b2-c24b-4a4b-b203-4c79f256dd9a,"""happiness""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""industrial_other"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",8587a6b2-c24b-4a4b-b203-4c79f256dd9a,
,2026-04-10T10:00:00.000Z,,04052154-97a0-4bd0-9ffc-7cbf0710a67f,"""biggest companies ever""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""industrial_other"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",04052154-97a0-4bd0-9ffc-7cbf0710a67f,
,2026-04-10T10:00:00.000Z,,6eb4a14f-826b-495f-9cd1-7f1d96d2f2da,"""what will happen to AI companies in 2040?""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""tech_saas"", ""style"": ""edge_out_of_scope"", ""temporal"": ""future"", ""edge_case"": true}",6eb4a14f-826b-495f-9cd1-7f1d96d2f2da,
,2026-04-10T10:00:00.000Z,,cb3c6e8b-c4a7-4448-83a7-332dc29817ac,"""x""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""industrial_other"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",cb3c6e8b-c4a7-4448-83a7-332dc29817ac,
,2026-04-10T10:00:00.000Z,,dd40f312-f367-4a9e-89c3-ecb82fd98640,"""universities that teach AI""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""industrial_other"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",dd40f312-f367-4a9e-89c3-ecb82fd98640,
,2026-04-10T10:00:00.000Z,,fb4de4a3-1ee2-4fab-ba7c-3682d8cc5074,"""how many CRM companies are there?""","{""query_type"": ""edge_out_of_scope"", ""domain"": ""tech_saas"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",fb4de4a3-1ee2-4fab-ba7c-3682d8cc5074,
,2026-04-10T10:00:00.000Z,,d9737876-7b07-4cdc-84a4-3892afcd7f60,"""top 10 cloud companies""","{""query_type"": ""direct_category"", ""domain"": ""tech_saas"", ""style"": ""edge_out_of_scope"", ""temporal"": ""current"", ""edge_case"": true}",d9737876-7b07-4cdc-84a4-3892afcd7f60,
,2026-04-10T10:00:00.000Z,,6a6a54b3-354e-4743-bcbd-01190780a999,"""cloud""","{""query_type"": ""direct_category"", ""domain"": ""tech_saas"", ""style"": ""under_specified"", ""temporal"": ""current"", ""edge_case"": false}",6a6a54b3-354e-4743-bcbd-01190780a999,
,2026-04-10T10:00:00.000Z,,635415ad-835a-4de1-ac89-cc206fc06133,"""SaaS""","{""query_type"": ""direct_category"", ""domain"": ""tech_saas"", ""style"": ""under_specified"", ""temporal"": ""current"", ""edge_case"": false}",635415ad-835a-4de1-ac89-cc206fc06133,
